0.00,0.00,1.00,-0.02,0.04,0.01,72.96,11.16,-20.060.00,-0.00,1.00,-0.18,0.20,0.02,118.71,3.89,-31.05
0.00,0.00,1.00,0.00,0.11,0.05,56.40,18.26,-38.940.00,-0.00,1.00,-0.05,0.11,0.04,118.71,3.89,-31.05
-0.00,0.00,1.00,0.03,0.03,0.04,56.40,18.26,-38.940.00,-0.00,1.00,-0.20,0.18,0.03,118.71,3.89,-31.05
0.00,0.00,1.00,-0.07,0.05,0.03,56.40,18.26,-38.940.00,-0.00,1.00,-0.11,0.01,0.02,121.85,5.46,-29.69
0.00,0.00,1.00,-0.01,0.07,-0.05,56.40,18.26,-38.940.00,0.00,0.99,-0.04,0.05,0.00,121.85,5.46,-29.69
-0.00,0.00,1.00,0.03,0.13,0.08,65.86,18.26,-42.370.00,-0.00,1.00,-0.09,0.03,0.05,121.85,5.46,-29.69
-0.00,0.00,1.00,-0.08,0.08,0.08,65.86,18.26,-42.370.00,-0.00,1.00,-0.12,0.06,0.05,112.44,7.04,-28.34
-0.00,0.00,1.00,-0.10,0.01,0.02,65.86,18.26,-42.370.00,-0.00,1.00,-0.05,0.06,0.01,112.44,7.04,-28.34
0.00,0.00,1.00,-0.03,0.02,-0.03,54.03,5.48,-26.920.00,-0.00,1.00,-0.09,0.10,-0.01,112.44,7.04,-28.34
0.00,0.00,1.00,0.02,0.11,-0.05,54.03,5.48,-26.920.00,-0.00,1.00,-0.27,0.17,-0.03,121.85,2.32,-16.16
-0.00,-0.00,1.01,-0.05,0.07,-0.05,54.03,5.48,-26.920.00,-0.00,0.99,0.09,-0.01,0.05,121.85,2.32,-16.16
0.00,0.00,1.00,-0.02,0.05,0.04,56.40,23.93,-32.070.00,-0.00,1.00,-0.16,0.09,0.00,121.85,2.32,-16.16
-0.00,0.00,1.00,-0.14,0.05,-0.05,56.40,23.93,-32.070.00,0.00,1.00,-0.20,0.16,0.05,121.85,8.61,-21.57
-0.00,-0.00,1.00,-0.08,0.05,0.05,56.40,23.93,-32.070.00,-0.00,1.00,-0.13,0.08,-0.11,121.85,8.61,-21.57
-0.00,0.00,1.00,-0.05,0.03,-0.03,68.23,19.67,-40.65-0.00,-0.00,1.00,-0.15,0.05,-0.03,121.85,8.61,-21.57
-0.00,0.00,1.00,-0.08,0.08,0.02,68.23,19.67,-40.650.00,0.00,1.00,-0.14,0.04,-0.08,121.85,8.61,-21.57
-0.00,-0.00,1.00,-0.05,0.12,0.02,68.23,19.67,-40.650.00,-0.00,1.00,-0.01,0.06,0.08,124.99,3.89,-25.63
0.00,0.00,1.00,-0.05,-0.03,0.06,46.93,12.58,-45.800.00,-0.00,1.00,-0.11,0.11,0.08,124.99,3.89,-25.63
0.00,0.00,1.00,-0.04,0.05,0.02,46.93,12.58,-45.800.01,-0.00,1.00,-0.17,0.12,0.00,124.99,3.89,-25.63
-0.00,0.00,1.00,0.06,0.11,0.00,46.93,12.58,-45.800.00,-0.00,1.00,-0.14,0.11,0.05,137.53,0.74,-22.93
0.00,0.00,1.00,0.01,0.05,-0.02,63.50,11.16,-26.920.00,-0.00,1.00,-0.17,0.12,0.05,137.53,0.74,-22.93
0.00,0.00,1.00,-0.05,0.11,-0.05,63.50,11.16,-26.920.00,-0.00,1.00,-0.02,0.09,0.08,137.53,0.74,-22.93
0.00,0.00,1.00,0.01,0.03,-0.03,63.50,11.16,-26.920.00,-0.00,1.00,-0.14,0.16,0.03,137.53,3.89,-31.05
0.00,0.00,1.00,0.00,0.14,0.03,63.50,11.16,-26.920.00,-0.00,1.00,-0.13,0.06,0.02,137.53,3.89,-31.05
-0.00,0.00,1.00,0.03,0.06,0.03,58.77,16.84,-33.790.00,-0.00,1.00,-0.16,0.14,-0.07,137.53,3.89,-31.05
-0.00,0.00,1.00,0.01,0.07,-0.05,58.77,16.84,-33.790.00,-0.00,1.00,-0.08,0.08,0.10,115.58,-0.83,-21.57
0.00,0.00,1.00,-0.04,0.01,0.11,58.77,16.84,-33.790.00,-0.00,1.00,-0.11,0.09,0.01,115.58,-0.83,-21.57
-0.00,0.00,1.00,0.09,0.00,-0.05,54.03,19.67,-33.790.00,-0.00,1.00,-0.05,0.07,0.01,115.58,-0.83,-21.57
-0.00,0.00,1.00,-0.05,0.02,0.02,54.03,19.67,-33.790.00,-0.00,1.00,0.01,0.03,0.01,118.71,7.04,-25.63
0.00,0.00,1.00,0.00,0.11,0.02,54.03,19.67,-33.790.00,-0.00,1.00,-0.03,0.08,0.08,118.71,7.04,-25.63
0.00,0.00,1.00,-0.08,0.05,-0.04,61.13,15.42,-21.780.00,-0.00,1.00,-0.02,0.08,0.06,118.71,7.04,-25.63
0.00,0.00,1.00,-0.03,0.10,0.03,61.13,15.42,-21.780.00,-0.00,1.00,0.02,0.09,0.08,118.71,7.04,-25.63
0.00,-0.00,1.00,0.04,0.14,0.04,61.13,15.42,-21.78-0.00,0.00,1.00,-0.04,0.10,-0.09,115.58,-0.83,-35.10
-0.00,0.00,1.00,-0.11,0.14,0.05,75.33,18.26,-42.370.00,-0.00,1.00,-0.13,-0.01,-0.06,115.58,-0.83,-35.10
0.00,0.00,1.00,-0.05,0.08,-0.01,75.33,18.26,-42.370.00,-0.00,1.00,-0.08,0.05,-0.03,115.58,-0.83,-35.10
0.00,0.00,1.00,0.02,0.03,0.00,75.33,18.26,-42.370.00,-0.00,1.00,-0.05,0.02,0.00,118.71,-2.40,-25.63
-0.00,0.00,1.00,-0.05,0.03,0.00,75.33,18.26,-42.370.00,-0.00,1.00,-0.06,0.11,0.01,118.71,-2.40,-25.63
-0.00,0.00,1.00,-0.07,0.08,0.03,54.03,19.67,-23.490.00,-0.00,1.00,-0.06,0.05,0.05,118.71,-2.40,-25.63
0.00,-0.00,1.00,-0.11,0.08,-0.03,54.03,19.67,-23.490.00,-0.00,1.00,-0.06,0.21,0.04,124.99,3.89,-33.75
-0.00,0.00,1.00,-0.05,-0.03,0.04,54.03,19.67,-23.490.00,-0.00,1.00,-0.14,0.02,0.05,124.99,3.89,-33.75
0.00,-0.00,1.00,-0.05,0.06,0.04,46.93,21.09,-35.510.00,-0.00,1.00,-0.12,0.12,0.05,124.99,3.89,-33.75
-0.00,0.00,1.00,-0.01,-0.05,-0.05,46.93,21.09,-35.510.00,-0.00,1.01,-0.11,0.11,-0.06,134.39,18.05,-26.99
0.00,0.00,1.00,-0.04,0.08,0.09,46.93,21.09,-35.510.00,-0.00,1.00,-0.17,0.03,-0.02,134.39,18.05,-26.99
-0.00,0.00,1.00,-0.04,0.11,0.02,46.93,23.93,-21.780.00,-0.00,1.00,-0.06,0.12,0.05,134.39,18.05,-26.99
-0.00,0.00,1.00,-0.02,0.05,-0.05,46.93,23.93,-21.780.00,0.00,1.00,-0.08,0.11,-0.05,134.39,18.05,-26.99
0.00,0.00,1.00,0.00,0.03,0.01,46.93,23.93,-21.78-0.00,-0.00,1.00,-0.18,0.02,0.05,99.89,10.18,-22.93
0.00,0.00,1.00,-0.06,0.04,-0.03,58.77,8.32,-30.360.00,-0.00,1.00,-0.12,0.03,-0.08,99.89,10.18,-22.93
0.00,0.00,1.00,-0.05,0.06,-0.05,58.77,8.32,-30.360.00,-0.00,1.00,-0.09,0.02,-0.02,99.89,10.18,-22.93
0.00,0.00,1.00,0.08,0.08,0.00,58.77,8.32,-30.360.00,-0.00,1.00,-0.10,0.18,0.00,109.30,5.46,-21.57
-0.00,-0.00,1.00,-0.04,0.02,-0.05,63.50,19.67,-30.360.00,0.00,1.00,-0.16,0.18,0.05,109.30,5.46,-21.57
0.00,0.00,1.00,-0.08,0.08,0.01,63.50,19.67,-30.360.00,-0.00,1.00,-0.10,0.11,-0.02,109.30,5.46,-21.57
0.00,-0.00,1.00,0.00,-0.01,0.02,63.50,19.67,-30.360.00,-0.00,1.00,-0.08,0.12,0.05,112.44,16.48,-36.46
0.00,0.00,1.00,-0.06,0.14,-0.02,63.50,19.67,-30.360.00,-0.00,1.00,-0.19,0.18,-0.01,112.44,16.48,-36.46
-0.00,-0.00,1.00,-0.15,0.02,0.03,56.40,9.74,-21.780.00,-0.00,1.00,0.08,0.02,0.10,112.44,16.48,-36.46
0.00,-0.00,1.00,-0.06,0.05,-0.08,56.40,9.74,-21.780.00,-0.00,1.00,-0.09,0.13,0.06,137.53,19.62,-20.22
0.00,0.00,1.00,-0.08,0.02,0.02,56.40,9.74,-21.780.00,-0.00,1.00,-0.16,0.11,0.01,137.53,19.62,-20.22
0.00,0.00,1.00,-0.05,0.15,0.02,58.77,11.16,-23.490.00,-0.00,1.00,-0.10,0.01,0.04,137.53,19.62,-20.22
-0.00,0.00,1.00,0.04,0.05,0.05,58.77,11.16,-23.490.00,-0.00,1.00,-0.03,0.07,-0.05,137.53,19.62,-20.22
0.00,0.00,1.00,-0.07,0.07,-0.10,58.77,11.16,-23.490.00,-0.00,1.00,-0.06,0.04,-0.02,137.53,-2.40,-31.05
0.00,0.00,1.00,-0.07,0.03,-0.01,68.23,14.00,-33.790.00,-0.00,1.00,-0.10,0.10,0.01,137.53,-2.40,-31.05
0.00,0.00,1.00,-0.06,0.12,0.05,68.23,14.00,-33.790.00,-0.00,1.00,-0.08,0.13,0.05,137.53,-2.40,-31.05
0.00,0.00,1.00,0.01,-0.02,-0.05,68.23,14.00,-33.790.00,-0.00,1.00,-0.11,0.11,0.04,128.12,11.76,-24.28
0.00,0.00,1.00,0.00,0.08,-0.05,68.23,11.16,-23.490.00,-0.00,1.00,-0.05,0.05,0.10,128.12,11.76,-24.28
0.00,0.00,1.00,-0.08,0.05,0.00,68.23,11.16,-23.490.00,-0.00,1.00,-0.07,0.12,0.03,128.12,11.76,-24.28
-0.00,0.00,1.00,-0.05,0.10,-0.05,68.23,11.16,-23.490.00,-0.00,1.00,-0.05,0.15,0.04,140.67,5.46,-26.99
-0.00,0.00,1.00,0.01,0.10,0.02,68.23,11.16,-23.490.00,-0.00,1.00,0.04,0.12,0.05,140.67,5.46,-26.99
0.00,-0.00,1.00,-0.01,0.09,-0.04,42.20,18.26,-32.070.00,-0.00,1.00,-0.03,0.11,0.00,140.67,5.46,-26.99
-0.00,0.00,1.00,0.00,0.04,0.01,42.20,18.26,-32.070.00,-0.00,1.00,-0.05,0.08,-0.06,128.12,2.32,-18.87
-0.00,0.00,1.00,0.08,0.09,-0.02,42.20,18.26,-32.070.00,-0.00,1.00,-0.12,0.10,0.02,128.12,2.32,-18.87
-0.00,0.00,1.00,-0.09,0.06,0.11,65.86,21.09,-21.780.00,-0.00,1.00,-0.09,0.00,0.04,128.12,2.32,-18.87
0.00,-0.00,1.00,0.03,0.01,0.01,65.86,21.09,-21.780.00,-0.00,1.00,-0.06,0.16,0.08,137.53,7.04,-28.34
-0.00,0.00,1.00,-0.05,0.02,0.05,65.86,21.09,-21.780.00,-0.00,1.00,-0.08,0.03,0.02,137.53,7.04,-28.34
0.00,0.00,1.00,0.03,0.07,0.09,70.60,15.42,-28.640.00,-0.00,1.00,-0.02,0.09,0.07,137.53,7.04,-28.34
0.00,0.00,1.00,-0.02,0.07,-0.05,70.60,15.42,-28.640.00,-0.00,1.00,-0.11,0.14,0.02,137.53,7.04,-28.34
-0.00,0.00,1.00,-0.05,0.07,-0.05,70.60,15.42,-28.640.00,0.00,1.00,-0.14,0.08,-0.01,118.71,19.62,-39.16
-0.00,0.00,1.00,-0.05,0.10,0.00,58.77,16.84,-30.360.00,0.00,1.00,-0.11,0.08,0.00,118.71,19.62,-39.16
0.00,0.00,1.00,-0.01,0.05,-0.02,58.77,16.84,-30.36-0.00,-0.00,1.00,-0.04,0.11,0.01,118.71,19.62,-39.16
0.00,0.00,1.00,-0.02,0.08,-0.01,58.77,16.84,-30.360.00,-0.00,1.00,-0.04,0.08,0.01,140.67,5.46,-32.40
-0.00,-0.00,1.00,0.02,0.11,-0.01,58.77,16.84,-30.360.00,-0.00,1.00,-0.13,0.13,0.00,140.67,5.46,-32.40
0.00,0.00,1.00,0.00,0.13,-0.01,65.86,26.77,-25.210.00,-0.00,1.00,-0.16,0.18,0.08,140.67,5.46,-32.40
-0.00,0.00,1.00,-0.01,0.09,0.01,65.86,26.77,-25.210.00,-0.00,1.00,-0.17,0.06,0.03,146.94,8.61,-26.99
0.00,0.00,1.00,-0.02,0.10,-0.09,65.86,26.77,-25.210.00,0.00,1.00,-0.11,0.17,-0.05,146.94,8.61,-26.99
-0.00,0.00,1.00,0.02,0.08,-0.07,51.67,18.26,-25.210.00,-0.00,1.00,-0.02,0.08,-0.03,146.94,8.61,-26.99
-0.00,0.00,1.00,-0.09,0.08,-0.04,51.67,18.26,-25.210.00,-0.00,1.00,-0.08,0.08,-0.02,146.94,8.61,-26.99
-0.00,0.00,1.00,-0.02,0.11,-0.02,51.67,18.26,-25.210.00,-0.00,1.00,-0.14,0.18,0.05,106.17,0.74,-31.05
0.00,0.00,1.00,-0.02,0.08,0.01,75.33,9.74,-32.070.00,0.00,1.00,-0.18,0.06,0.08,106.17,0.74,-31.05
0.00,0.00,1.00,-0.08,0.08,-0.03,75.33,9.74,-32.070.00,-0.00,1.00,-0.02,0.11,0.02,106.17,0.74,-31.05
0.00,-0.00,1.00,-0.09,0.08,-0.02,75.33,9.74,-32.070.00,-0.00,1.00,-0.03,0.07,0.08,140.67,8.61,-35.10
0.00,0.00,1.00,-0.05,0.06,-0.08,91.89,5.48,-33.790.00,0.00,1.00,-0.08,0.08,0.07,140.67,8.61,-35.10
0.00,0.00,1.00,-0.06,0.10,0.02,91.89,5.48,-33.790.00,0.00,1.00,-0.11,0.14,-0.04,140.67,8.61,-35.10
-0.00,-0.00,1.00,-0.05,0.07,0.05,91.89,5.48,-33.790.00,-0.00,1.00,-0.13,0.21,-0.02,124.99,3.89,-25.63
-0.00,0.00,1.00,0.00,-0.08,-0.04,91.89,5.48,-33.790.00,-0.00,1.00,-0.12,0.08,-0.01,124.99,3.89,-25.63
0.00,0.00,1.00,-0.03,0.11,-0.04,54.03,22.51,-20.060.00,-0.00,1.00,-0.11,0.07,-0.05,124.99,3.89,-25.63
0.00,0.00,1.00,-0.09,0.05,0.04,54.03,22.51,-20.060.00,-0.00,1.00,-0.09,0.03,0.02,134.39,18.05,-21.57
0.00,0.00,1.00,0.02,0.05,-0.02,54.03,22.51,-20.060.00,0.00,1.00,-0.18,0.13,-0.05,134.39,18.05,-21.57
0.00,0.00,1.00,-0.01,0.07,0.02,51.67,18.26,-21.780.00,-0.00,1.00,-0.05,0.06,0.03,134.39,18.05,-21.57
0.00,0.00,1.00,-0.02,0.11,-0.03,51.67,18.26,-21.780.00,-0.00,1.00,-0.05,0.08,0.04,115.58,-0.83,-16.16
-0.00,-0.00,1.00,-0.06,0.02,-0.02,51.67,18.26,-21.780.00,-0.00,1.00,-0.06,0.11,0.01,115.58,-0.83,-16.16
0.00,0.00,1.00,-0.06,0.09,0.07,54.03,19.67,-26.920.00,-0.00,1.00,-0.05,0.09,-0.01,115.58,-0.83,-16.16
0.00,0.00,1.00,-0.01,0.16,0.05,54.03,19.67,-26.920.00,0.00,1.00,-0.07,0.09,0.04,103.03,-0.83,-32.40
-0.00,0.00,1.00,-0.08,0.09,0.05,54.03,19.67,-26.920.00,-0.00,1.00,-0.13,0.10,0.02,103.03,-0.83,-32.40
-0.00,0.00,1.00,0.02,0.08,-0.04,61.13,4.06,-25.210.00,-0.00,1.00,-0.25,0.13,-0.02,103.03,-0.83,-32.40
-0.00,-0.00,1.00,-0.11,0.03,0.02,61.13,4.06,-25.210.00,-0.00,1.00,-0.08,0.03,0.03,103.03,-0.83,-32.40
0.00,-0.00,1.00,0.05,0.09,-0.04,61.13,4.06,-25.210.00,-0.00,1.00,-0.07,0.19,-0.02,106.17,13.33,-25.63
0.00,-0.00,1.00,-0.14,0.11,-0.11,80.06,15.42,-25.210.00,0.00,1.00,-0.17,0.09,-0.02,106.17,13.33,-25.63
0.00,0.00,1.00,-0.04,0.05,-0.06,80.06,15.42,-25.210.00,-0.00,1.00,-0.02,0.08,0.10,106.17,13.33,-25.63
0.00,0.00,1.00,-0.02,0.03,-0.05,80.06,15.42,-25.210.00,-0.00,1.00,0.02,0.11,-0.01,124.99,7.04,-28.34
0.00,-0.00,1.00,0.08,0.14,0.01,80.06,15.42,-25.210.00,-0.00,1.00,-0.09,0.20,0.01,124.99,7.04,-28.34
0.00,0.00,1.00,-0.08,0.05,-0.02,70.60,15.42,-25.210.00,-0.00,1.00,-0.05,0.10,0.02,124.99,7.04,-28.34
-0.00,-0.00,1.00,0.00,0.01,-0.05,70.60,15.42,-25.210.00,-0.00,1.00,-0.12,0.09,0.05,112.44,0.74,-36.46
0.00,0.00,1.00,-0.05,0.08,-0.02,70.60,15.42,-25.210.00,-0.00,1.00,-0.07,0.15,0.01,112.44,0.74,-36.46
0.00,0.00,1.00,0.00,0.09,0.01,68.23,16.84,-23.490.00,0.00,1.00,-0.15,0.04,-0.03,112.44,0.74,-36.46
0.00,0.00,1.00,-0.03,0.09,0.02,68.23,16.84,-23.490.00,-0.00,1.00,-0.11,0.10,0.10,112.44,0.74,-36.46
0.00,0.00,1.00,-0.01,0.07,-0.05,68.23,16.84,-23.490.00,-0.00,1.00,-0.11,0.17,0.03,103.03,2.32,-35.10
0.00,0.00,1.00,-0.07,0.01,0.00,56.40,15.42,-28.640.00,-0.00,1.00,-0.11,0.04,0.05,103.03,2.32,-35.10
0.00,0.00,1.00,-0.04,0.11,0.00,56.40,15.42,-28.640.00,-0.00,1.00,-0.12,0.11,0.05,103.03,2.32,-35.10
0.00,0.00,1.00,-0.06,0.04,-0.02,56.40,15.42,-28.640.00,-0.00,1.00,-0.05,0.18,0.01,134.39,14.90,-18.87
0.00,0.00,1.00,-0.05,0.14,0.02,65.86,9.74,-32.070.00,0.00,1.00,-0.11,0.08,0.03,134.39,14.90,-18.87
-0.00,-0.00,1.00,-0.08,0.07,0.02,65.86,9.74,-32.070.00,-0.00,1.00,-0.08,0.11,0.08,134.39,14.90,-18.87
0.00,-0.00,1.00,0.00,0.14,0.00,65.86,9.74,-32.070.00,-0.00,1.00,-0.12,0.03,-0.04,109.30,11.76,-24.28
-0.00,0.00,1.00,-0.06,0.09,-0.06,65.86,9.74,-32.070.00,-0.00,1.00,-0.08,0.15,0.00,109.30,11.76,-24.28
0.00,0.00,1.00,-0.02,0.07,-0.04,46.93,21.09,-21.780.00,-0.00,1.00,-0.06,0.04,-0.05,109.30,11.76,-24.28
0.00,-0.00,1.00,-0.05,0.04,0.05,46.93,21.09,-21.780.00,-0.00,1.00,-0.14,0.13,0.02,128.12,8.61,-21.57
0.00,-0.00,1.00,-0.02,0.08,-0.02,46.93,21.09,-21.780.00,-0.00,1.00,-0.03,0.13,-0.05,128.12,8.61,-21.57
0.00,0.00,1.00,0.04,0.08,-0.01,46.93,21.09,-21.780.00,0.00,1.00,-0.12,0.11,0.02,128.12,8.61,-21.57
-0.00,0.00,1.00,-0.01,0.05,0.02,46.93,21.09,-21.780.00,-0.00,1.00,-0.14,0.18,-0.02,121.85,5.46,-21.57
0.00,0.00,1.00,0.01,-0.01,-0.04,46.93,21.09,-21.780.00,0.00,1.00,-0.09,0.09,0.03,121.85,5.46,-21.57
0.00,0.00,1.00,-0.05,0.05,0.08,58.77,19.67,-26.920.00,-0.00,1.00,-0.04,0.12,0.02,121.85,5.46,-21.57
0.00,0.00,1.00,-0.04,0.11,-0.02,58.77,19.67,-26.920.00,-0.00,1.00,-0.11,0.08,0.02,121.85,5.46,-21.57
0.00,0.00,1.00,-0.09,0.08,0.07,58.77,19.67,-26.920.00,-0.00,1.00,-0.02,0.05,0.06,118.71,16.48,-28.34
-0.00,-0.00,1.00,-0.02,-0.07,-0.01,58.77,8.32,-44.090.00,-0.00,1.00,-0.12,0.19,0.05,118.71,16.48,-28.34
